This file was produced by gsnoop                                                                                                 
Using spoolfile:  /500/solutions/2015a_astro/Dec-18/2015a_astro_minus3.spl                                                       
                                                                                                                                 
 VLBI source positions for epoch  51544.5 MJD                                                                                    
                                                                                                                                 
source name      |Right  Ascension |  Declination    |  Uncertainties     | cor  | mean  | first | last  |  observations         
IAU name|IVS name|Hr|Mn|  Seconds  |Deg|Mn| Seconds  |  Unc RA  |Unc Dec  |Ra-Dc |  MJD  |  MJD  |  MJD  |sess |delay |rates     
        |        |  |  |           |   |  |          |          |         |      |       |       |      |     |      |           
0        1936+046 19 38 30.66956035  04 48 11.6139949 0.00000404 0.0001266 -.0796 54551.4 49914.7 56818.4     3    211      0 GLO
0        1936+095 19 38 43.60653005  09 42 20.0785242 0.00007462 0.0010025 -.4093 55027.8 54088.1 55168.8     2     23      0 GLO
0        1934-638 19 39 25.02624751 -63 42 45.6233520 0.00018389 0.0009817 0.0594 49338.5 48766.9 50182.6     3     13      0 GLO
0        1936-155 19 39 26.65774955 -15 25 43.0584820 0.00000077 0.0000158 -.0678 54882.5 47176.5 57336.7   168   4225      0 GLO
0        1937+381 19 39 33.56688931  38 17 35.3884347 0.00000747 0.0001042 -.0726 56053.3 53126.1 56809.7     2    112      0 GLO
0        1938+371 19 39 51.80648486  37 13 30.4876846 0.00001253 0.0001592 0.0191 53165.7 50242.8 56875.5     2    118      0 GLO
0        1937-101 19 39 57.25657234 -10 02 41.5206630 0.00000226 0.0000611 -.0680 52500.8 48110.9 57103.0    34    848      0 GLO
0        1935-692 19 40 25.52816318 -69 07 56.9717063 0.00000734 0.0000540 0.0655 55285.6 47626.5 57330.7    59    471      0 GLO
0        1939+429 19 40 49.31999501  43 04 24.6578550 0.00001390 0.0001824 0.4075 55754.8 53573.0 56818.4     2    119      0 GLO
0        1938-302 19 41 10.24248526 -30 07 20.4393899 0.00001165 0.0004345 0.4401 56377.3 53503.7 56879.0     2     74      0 GLO
0        1936-623 19 41 21.76859906 -62 11 21.0562001 0.00004549 0.0005330 -.5077 52239.6 48162.4 54670.7    13     32      0 GLO
0        1942+722 19 41 26.98473638  72 21 42.2234979 0.00005835 0.0001122 -.0736 56537.3 53560.8 56875.5     2     98      0 GLO
0        1938-296 19 41 34.08055298 -29 33  1.1986252 0.00004064 0.0012545 -.1753 56875.5 56875.5 56875.5     1     48      0 GLO
0        1939-053 19 41 47.00858202 -05 11 32.3832415 0.00000693 0.0002167 -.0446 55269.7 53523.9 56879.0     2    123      0 GLO
0        1939-316 19 42 40.91405286 -31 30 14.6111163 0.00000981 0.0003730 0.1180 55313.3 53523.9 56879.0     2    120      0 GLO
0        1941+413 19 42 58.63811430  41 29 23.0602248 0.00000589 0.0001061 0.2250 54879.5 53134.5 56818.4     2    171      0 GLO
0        1943+546 19 44 31.51161468  54 48  7.0621538 0.00001345 0.0001186 0.0049 53081.5 49577.0 56809.7     2     97      0 GLO
0        1942+097 19 45 15.92281216  09 52 59.5627196 0.00000969 0.0003492 0.2150 53654.2 49914.7 56818.4     2    144      0 GLO
0        1942-020 19 45 22.82077463 -01 53 21.8309046 0.00000514 0.0001692 0.0583 54527.7 53552.8 56879.0     3    219      0 GLO
0        1941-554 19 45 24.22880933 -55 20 48.8368679 0.00075886 0.0064641 -.0939 57157.4 57155.7 57159.0     2     18      0 GLO
0        1946+708 19 45 53.51958390  70 55 48.7274136 0.00007291 0.0001981 0.1925 54018.2 49827.5 56875.5     2     74      0 GLO
0        1942-313 19 45 59.36938791 -31 11 38.3578860 0.00001473 0.0004910 -.3340 54943.7 54943.7 54943.7     1     55      0 GLO
0        1943+228 19 46  6.25140155  23 00  4.4143943 0.00000983 0.0002420 -.4553 51335.3 48797.8 52620.7     6    172      0 GLO
0        1944+126 19 47 19.52663621  12 48 55.4200678 0.00000618 0.0001643 -.0912 54379.4 50085.5 57012.1     3    141      0 GLO
0        1945-011 19 47 43.78372293 -01 03 24.5274191 0.00000603 0.0001850 0.1336 55399.8 53503.7 57160.0     3    143      0 GLO
0        1946+358 19 48  4.52008006  35 56 20.6711556 0.00002610 0.0003037 -.0775 53559.2 50242.8 56875.5     2     72      0 GLO
0        1945-325 19 48 25.24923753 -32 28  6.4481894 0.00002122 0.0007878 0.2924 55616.7 55616.7 55616.7     1     64      0 GLO
0        1946+396 19 48 35.77019678  39 43 52.0684493 0.00001214 0.0001670 -.0329 56506.1 54088.1 56875.5     2     83      0 GLO
0        1947+242 19 49 33.14288865  24 21 18.2503697 0.00001225 0.0002277 0.2400 56323.2 52306.7 56818.4     2     82      0 GLO
0        1950+727 19 49 35.23093997  72 52 42.9707296 0.00006568 0.0001219 -.1678 55734.4 49827.5 56875.5     2    105      0 GLO
0        1948+505 19 49 43.49229508  50 41 31.9727801 0.00001943 0.0003306 0.2207 50543.7 49577.0 54664.7     3    146      0 GLO
0        1946-200 19 49 53.42018915 -19 57 13.3300553 0.00000350 0.0001236 0.0289 52938.1 50632.3 56875.5     3    240      0 GLO
0        1947+079 19 50  5.53991245  08 07 13.9809730 0.00000488 0.0001266 0.0150 49379.3 47005.8 52306.7    39    435      0 GLO
0        1946-582 19 50 37.40168844 -58 04 39.7484453 0.00002653 0.0003866 0.3417 55084.0 54723.8 56524.7     2     20      0 GLO
0        1948-047 19 50 44.05536552 -04 36 11.8442298 0.00001597 0.0004213 0.0434 54318.5 50576.2 56879.0     2     64      0 GLO
0        1950+573 19 51  6.98265354  57 27 17.1768802 0.00001371 0.0001062 0.1065 54753.4 49577.0 56809.7     2    102      0 GLO
0        1948-186 19 51 28.18921350 -18 30 47.6796441 0.00000831 0.0002937 -.1054 56875.5 56875.5 56875.5     1     90      0 GLO
0        1949+014 19 51 36.01846076  01 34 42.7139194 0.00000473 0.0001513 0.0245 54875.1 53126.1 56818.4     2    171      0 GLO
0        1949-052 19 51 47.46846284 -05 09 43.9621622 0.00000508 0.0001630 0.1755 55388.7 53523.9 56879.0     3    186      0 GLO
0        1951+498 19 52 35.81272171  49 58 13.9727309 0.00002217 0.0001734 -.1864 56834.7 56834.7 56834.7     1     72      0 GLO
0        1950+253 19 52 48.29398099  25 26 53.4845868 0.00000560 0.0001335 0.1632 54540.1 52409.7 56818.4     2    149      0 GLO
0        1951+355 19 53 30.87571706  35 37 59.3593282 0.00000837 0.0001653 0.4472 51099.4 48919.9 53131.8    11    300      0 GLO
0        1951-115 19 54 41.15573160 -11 23 22.6420268 0.00000433 0.0001480 0.0986 54988.1 53523.9 56818.4     2    162      0 GLO
0        1954+617 19 54 55.98945210  61 53 58.2957411 0.00020776 0.0015289 -.3465 56879.0 56879.0 56879.0     1     36      0 GLO
0        1950-613 19 55 10.77064745 -61 15 19.1375370 0.00006326 0.0005277 0.2478 52892.0 48766.9 56112.0     6     32      0 GLO
0        1952+138 19 55 11.57139946  13 58 16.2409402 0.00001017 0.0002876 -.1755 50890.7 50085.5 52429.7     5    109      0 GLO
0        1954+513 19 55 42.73825278  51 31 48.5461521 0.00000117 0.0000128 -.1214 54011.3 45775.8 57309.7    96   4655      0 GLO
0        1954+188 19 56 30.81607100  18 56  2.1346998 0.00016279 0.0027432 0.3145 57012.1 57012.1 57012.1     1     17      0 GLO
0        1954+282 19 56 46.04047779  28 20 57.9773250 0.00000691 0.0001705 -.0214 54422.9 52409.7 57275.7     3    140      0 GLO
0        1953-325 19 56 59.45522618 -32 25 46.0070514 0.00000545 0.0001799 -.1727 54773.5 52306.7 56204.7     2    128      0 GLO
0        1955+343 19 57 34.45482280  34 27 54.6304924 0.00001919 0.0003054 -.1637 56508.9 49690.0 56875.5     3     83      0 GLO
0        1955+335 19 57 40.54991470  33 38 27.9434996 0.00001520 0.0001729 -.4560 51434.2 49098.6 52711.7     6    163      0 GLO
0        1954-388 19 57 59.81927553 -38 45  6.3559042 0.00000046 0.0000074 -.0660 54860.8 48766.9 57336.7  1426  30949      0 GLO
0        1957+386 19 59 22.03927463  38 46 54.1657052 0.00000975 0.0001441 0.0141 55795.3 53573.0 56875.5     2    107      0 GLO
0        CYGNUS-A 19 59 28.35648186  40 44  2.0962428 0.00005323 0.0005262 0.2015 52782.5 50974.8 53068.7     3     27      0 GLO
0        1959+650 19 59 59.85212483  65 08 54.6520423 0.00002363 0.0001344 -.0954 54834.1 49827.5 56879.0     2    100      0 GLO
0        1957-135 20 00 42.14510724 -13 25 33.5330947 0.00000466 0.0001565 0.3390 55069.0 53552.8 56818.4     2    168      0 GLO
0        1958-179 20 00 57.09044269 -17 48 57.6726377 0.00000030 0.0000058 0.0043 53258.5 46875.8 57304.7  1681  43179      0 GLO
0        1958+103 20 01 10.64353622  10 27 58.1172457 0.00000974 0.0002326 -.2418 54924.6 49914.7 57012.1     2    119      0 GLO
0        1959+437 20 01 12.87376803  43 52 52.8389729 0.00003472 0.0003983 0.1805 55220.0 50242.8 56879.0     2     56      0 GLO
0        1959+241 20 01 53.77791559  24 16 39.9901034 0.00000903 0.0001597 0.2880 55329.2 53561.9 56879.0     2    122      0 GLO
0        1959+067 20 02  9.57486402  06 51 15.3909739 0.00001021 0.0002866 0.2842 56135.7 54112.8 56818.4     2    107      0 GLO
0        2000+472 20 02 10.41824535  47 25 28.7737767 0.00000035 0.0000040 -.0507 56163.7 50306.3 57330.7   296  39179      0 GLO
0        2000+148 20 02 41.99923340  15 01 14.5740392 0.00000119 0.0000335 -.1515 55394.7 50085.5 57246.7    57   1901      0 GLO
0        1959-169 20 02 43.08837198 -16 49 22.7060575 0.00001059 0.0003334 0.4739 56296.9 54088.1 56818.4     2     89      0 GLO
0        2001+449 20 02 52.09614189  45 06  8.3275010 0.00001111 0.0001690 -.1162 51774.6 50306.3 53523.9     2    103      0 GLO
0        2000-330 20 03 24.11634067 -32 51 45.1328769 0.00000356 0.0000728 -.2333 52956.4 48043.8 57103.0    41    511      0 GLO
0        2000-045 20 03 24.97518055 -04 21 38.4273048 0.00000758 0.0002931 -.2223 56757.8 53560.8 57012.1     2     95      0 GLO
0        2001+304 20 03 30.24405703  30 34 30.7884689 0.00000595 0.0001484 0.0732 54586.8 52409.7 56875.5     2    160      0 GLO
0        2003+662 20 03 54.50952274  66 25 56.3752663 0.00004354 0.0001808 0.1887 56213.7 49827.5 57012.1     3    105      0 GLO
0        2005+737 20 04 17.12181115  73 55  6.0095525 0.00002597 0.0000864 -.3773 55966.8 55966.8 55966.8     1    100      0 GLO
0        2002-185 20 05 17.29315382 -18 22  3.3217297 0.00000574 0.0002108 0.3868 53149.6 50632.3 56818.4     3    178      0 GLO
0        2003+104 20 05 30.34941576  10 33 39.8174344 0.00003062 0.0008781 0.0639 57012.1 57012.1 57012.1     1     55      0 GLO
0        2007+777 20 05 30.99852528  77 52 43.2475393 0.00000229 0.0000064 -.0202 49868.9 44343.6 55293.7   274  15674      0 GLO
0        2004+443 20 05 52.08859023  44 28 55.1205177 0.00004400 0.0006892 -.3959 55351.2 50306.3 56879.0     3     41      0 GLO
0        2002-375 20 05 55.07090147 -37 23 41.4779199 0.00000297 0.0000689 -.0284 56331.0 52306.7 57163.8    44    771      0 GLO
0        2002-233 20 05 56.59553392 -23 10 27.0098266 0.00000529 0.0001838 -.5294 55349.1 53153.2 56875.5     2    139      0 GLO
0        2005+642 20 06 17.69457400  64 24 45.4180370 0.00001404 0.0000880 0.1007 50329.9 49422.9 53185.7     7    214      0 GLO
0        2004-125 20 06 48.34342588 -12 22 55.2905408 0.00000787 0.0002581 0.5354 56196.3 53561.9 56818.4     2     89      0 GLO
0        2007+747 20 07  4.38938957  74 52 25.3988842 0.00005281 0.0000869 -.2936 56619.5 54088.1 56875.5     2     98      0 GLO
0        2004+064 20 07 11.91533059  06 36 44.5963319 0.00000645 0.0001939 0.1723 54189.2 49914.7 56818.4     3    132      0 GLO
0        2007+659 20 07 28.77112769  66 07 22.5357368 0.00001228 0.0000570 0.1285 53953.9 49827.5 57012.1     3    254      0 GLO
0        2005+403 20 07 44.94483368  40 29 48.6040585 0.00002737 0.0003112 0.4843 49340.8 44773.8 54643.7    11    114      0 GLO
0        2005+372 20 07 45.39759307  37 22  2.3106593 0.00014096 0.0012890 -.3724 55623.8 52409.7 56945.7     3     20      0 GLO
0        2004-447 20 07 55.18437948 -44 34 44.2770730 0.00001169 0.0004178 -.0845 55147.5 52306.7 57012.1     3     52      0 GLO
0        2005-044 20 08 24.42920364 -04 18 29.2980485 0.00000546 0.0001703 0.0901 56417.0 53768.8 57012.1     2    109      0 GLO
0        2005-283 20 09  0.73536730 -28 12 25.9641694 0.00001083 0.0003229 0.0693 56777.7 53560.8 56818.4     2     80      0 GLO
0        2005-489 20 09 25.39069078 -48 49 53.7216918 0.00001294 0.0001016 0.4571 53646.6 47626.5 57043.7   102    416      0 GLO
0        2010+723 20 09 52.30381488  72 29 19.3506164 0.00002271 0.0000719 0.3291 52731.4 49827.5 56818.4     2    195      0 GLO
0        2007+073 20 09 55.50742819  07 27 13.6669732 0.00000567 0.0002353 0.2207 56397.9 55916.7 56879.0     2    144      0 GLO
0        2009+611 20 10 49.28858185  61 16 15.1571525 0.00002801 0.0002011 -.2101 52916.8 49577.0 57012.1     2    187      0 GLO
0        2008+332 20 10 49.72315334  33 22 13.8117117 0.00002949 0.0003939 -.0605 54962.1 52409.7 56818.4     2     38      0 GLO
0        OW-015   20 11 14.21582596 -06 44  3.5555162 0.00000330 0.0000953 -.5663 52514.7 48346.0 55545.7    42    858      0 GLO
0        2008-159 20 11 15.71092792 -15 46 40.2537432 0.00000043 0.0000075 0.0548 55688.7 46840.8 57330.7   526  12492      0 GLO
0        2010+463 20 12  5.63731958  46 28 55.7785345 0.00002747 0.0002767 -.6197 54730.2 50306.3 56879.0     2     52      0 GLO
0        2013+508 20 14 28.59005596  50 59  9.5290158 0.00004085 0.0002856 -.2861 56254.0 50306.3 56809.7     3     80      0 GLO
0        2014+657 20 14 32.04013755  65 53 55.4093953 0.00029638 0.0016458 -.2644 56612.9 49827.5 57012.1     2     18      0 GLO
0        2012-017 20 15 15.15796115 -01 37 32.5600686 0.00000433 0.0001411 -.0622 53963.5 50576.2 57012.1     2    171      0 GLO
0        2013+527 20 15 19.16836703  52 53 59.7179283 0.00001357 0.0001345 0.2486 54039.7 49577.0 56809.7     2    141      0 GLO
0        2013+370 20 15 28.72980867  37 10 59.5146367 0.00000575 0.0001112 0.1679 54786.4 52306.7 56818.4     2    131      0 GLO
0        2013+340 20 15 28.83192161  34 10 39.4099088 0.00001526 0.0001987 -.0568 55027.3 50219.8 56818.4     2     70      0 GLO
0        2014+463 20 15 39.98648727  46 28 50.8585245 0.00027068 0.0059006 -.4275 56106.8 56106.8 56106.8     1     11      0 GLO
0        2015+657 20 15 55.36866490  65 54 52.6589047 0.00001435 0.0000651 0.1157 53060.5 49827.5 57012.1     2    200      0 GLO
0        2013+163 20 16 13.86003315  16 32 34.1130264 0.00000101 0.0000193 0.0089 55371.1 50085.5 57330.7   164   2395      0 GLO
0        2014+358 20 16 45.61870160  36 00 33.3736854 0.00002478 0.0004179 0.2690 55374.1 52409.7 56818.4     2     58      0 GLO
0        2013-273 20 16 46.41634359 -27 08 48.1662467 0.00001169 0.0003677 0.0853 56522.3 53561.9 56818.4     2     88      0 GLO
0        2017+743 20 17 13.07931357  74 40 47.9999218 0.00000524 0.0000201 0.0496 52585.0 47288.7 56470.7    41   2111      0 GLO
0        2014-254 20 17 53.00192018 -25 14 50.0779666 0.00001834 0.0005507 -.0911 55892.8 53153.2 56818.4     2     99      0 GLO
0        2015+083 20 18 11.31197047  08 31 54.5467761 0.00000486 0.0001497 0.0053 52261.9 49914.7 56879.0     3    244      0 GLO
0        2015-113 20 18 28.01423740 -11 09 55.4971178 0.00000684 0.0002244 0.2966 55011.6 53153.2 56818.4     2    142      0 GLO
0        2016-053 20 18 57.75990722 -05 09 29.3738645 0.00000750 0.0002423 -.1248 56050.0 55741.7 57160.0     2     92      0 GLO
0        2018+295 20 20  6.56371131  29 42 14.1879473 0.00002882 0.0006012 0.7647 56879.0 56879.0 56879.0     1     15      0 GLO
0        2018+282 20 20 45.87029090  28 26 59.1983673 0.00008934 0.0008617 -.1781 55597.9 50219.8 56879.0     3     38      0 GLO
0        2019+050 20 21 35.28120747  05 15  4.7781826 0.00000597 0.0001797 0.0359 52486.1 49914.7 56879.0     2    195      0 GLO
0        2021+614 20 22  6.68175384  61 36 58.8047644 0.00000174 0.0000146 0.1200 51656.6 44343.6 57103.0    49   2821      0 GLO
0        2023+760 20 22 35.57589764  76 11 26.1717149 0.00003895 0.0000737 0.3608 53787.4 49827.5 56818.4     2    143      0 GLO
0        2019-408 20 22 51.32003211 -40 38 44.7420039 0.00001105 0.0003867 -.1327 57012.1 57012.1 57012.1     1     53      0 GLO
0        2020-122 20 22 55.15436087 -12 04  4.7513228 0.00003900 0.0010335 0.6612 56025.6 53561.9 56204.7     2     59      0 GLO
0        2021+317 20 23 19.01734452  31 53  2.3060428 0.00000202 0.0000316 -.0721 52134.6 45775.8 57103.0    44   1380      0 GLO
0        2021+222 20 23 23.16023425  22 23 52.5260136 0.00001109 0.0002689 -.1723 53307.5 50085.5 56879.0     3    149      0 GLO
0        2020-015 20 23 32.81637157 -01 23 42.1533679 0.00000455 0.0001533 -.1763 56547.5 53560.8 57012.1     2    104      0 GLO
0        2022+542 20 23 55.84399804  54 27 35.8286758 0.00001237 0.0001523 -.1502 49711.2 49577.0 53306.8     2    139      0 GLO
0        2021+003 20 24 22.71502095  00 27 53.1016610 0.00001601 0.0003822 -.1361 53451.2 52940.7 53561.9     2     73      0 GLO
0        2021-330 20 24 35.57644414 -32 53 35.9125692 0.00000598 0.0002196 0.0653 55880.2 53126.1 57012.1     2    103      0 GLO
0        2022+274 20 24 51.23124390  27 36  1.6974904 0.00001732 0.0003082 -.5557 55423.8 50219.8 55776.7     3     72      0 GLO
0        2022+171 20 24 56.56344572  17 18 13.1975520 0.00000385 0.0001232 -.0777 51175.8 50085.5 54482.7     7    278      0 GLO
0        2022+031 20 25  9.63215733  03 16 44.5044456 0.00000959 0.0002531 -.0569 50534.3 49914.7 54643.7     2    145      0 GLO
0        2023+336 20 25 10.84210303  33 43  0.2144155 0.00000641 0.0000803 -.2395 50981.1 48223.7 52830.7     9    328      0 GLO
0        2023+503 20 25 24.97249023  50 28 39.5364166 0.00004042 0.0003041 -.6317 49938.7 49577.0 50306.3     2    121      0 GLO
0        2022-077 20 25 40.66040658 -07 35 52.6889653 0.00000321 0.0001062 -.1371 54492.1 50576.2 57012.1     3    217      0 GLO
0        2022-289 20 25 53.61284247 -28 45 48.6980255 0.00000615 0.0002140 0.2260 54688.0 53523.9 56818.4     3    223      0 GLO
0        2025-086 20 27 52.60104202 -08 31 55.8774466 0.00000420 0.0001351 -.2107 55592.9 53552.8 57012.1     2    195      0 GLO
0        2027+464 20 29 18.93603769  46 36  2.2523135 0.00004653 0.0006652 -.0761 55377.0 50306.3 56879.0     3     63      0 GLO
0        2025-538 20 29 35.05517904 -53 39  7.2909783 0.00006995 0.0021236 -.1194 54723.8 54723.8 54723.8     1      8      0 GLO
0        2028+492 20 29 39.87450082  49 26 22.1473113 0.00012807 0.0012550 0.1322 56657.9 53561.9 56879.0     2     15      0 GLO
0        2027-252 20 30  1.65139448 -25 06 36.6265224 0.00009765 0.0026778 -.0078 56818.4 56818.4 56818.4     1     39      0 GLO
0        2027-035 20 30  7.47572329 -03 25 12.5422800 0.00001353 0.0003831 0.0350 56546.6 54440.7 57099.3     2    101      0 GLO
0        2027-065 20 30 15.13900311 -06 22 14.9335204 0.00000788 0.0002397 0.0898 55805.8 54088.1 57099.3     2    142      0 GLO
0        2027-052 20 30 22.42840716 -05 03 12.7765218 0.00000660 0.0002072 -.1945 55910.2 53560.8 57099.3     2    122      0 GLO
0        2028+368 20 30 31.26714586  37 00 36.0256741 0.00022758 0.0018591 -.0916 56169.3 53573.0 56818.4     2     10      0 GLO
0        2027-308 20 30 57.93393433 -30 39 24.3491966 0.00001618 0.0006597 0.4950 56527.4 53134.5 57012.1     2     72      0 GLO
0        2028-264 20 31  4.28641141 -26 15 31.6662682 0.00001451 0.0004554 0.0936 56773.3 53573.0 56818.4     2     72      0 GLO
0        2029+024 20 31 47.25111931  02 39 37.2835313 0.00000284 0.0000637 -.0971 55791.2 53768.8 57311.8    15    461      0 GLO
0        2030+547 20 31 47.95854383  54 55  3.1394360 0.00000299 0.0000417 -.0992 52050.7 47023.7 55229.7    23   1022      0 GLO
0        2029+121 20 31 54.99426721  12 19 41.3401705 0.00000075 0.0000173 -.0214 54674.1 47019.9 57218.7   103   4070      0 GLO
0        2029-215 20 32 54.31557611 -21 25 15.7564382 0.00002644 0.0009657 0.3557 56879.0 56879.0 56879.0     1     67      0 GLO
0        2031+216 20 33 32.03132369  21 46 22.4104346 0.00000994 0.0001608 0.2096 54437.9 50085.5 56879.0     3    113      0 GLO
0        2032+281 20 34 28.28368356  28 20 39.9902746 0.00001515 0.0002744 0.1931 56423.4 53523.9 56879.0     2     81      0 GLO
0        2032+117 20 34 37.10965003  11 54 31.3836138 0.00001557 0.0004651 -.3727 52056.8 49914.7 56662.4     2     63      0 GLO
0        2032-168 20 34 54.46441952 -16 40 26.6092598 0.00001013 0.0003128 0.4539 56217.9 53503.7 56879.0     2     97      0 GLO
0        2032+107 20 35 22.33330847  10 56  6.7883218 0.00000465 0.0001487 -.2360 50785.3 49914.7 56662.4     2    155      0 GLO
0        2034+581 20 35 23.75233020  58 21 18.7452893 0.00001904 0.0001411 -.2169 54567.0 49577.0 56809.7     2    129      0 GLO
0        2033+187 20 35 33.98349350  18 57  5.4563460 0.00007218 0.0011038 0.1310 55761.3 52306.7 56106.8     2     33      0 GLO
0        2030-689 20 35 48.87650206 -68 46 33.8406110 0.00001143 0.0000707 0.0015 56299.9 53223.4 56855.3    16    263      0 GLO
0        2033-286 20 36 37.77484667 -28 30 26.5309184 0.00000989 0.0003490 -.2466 55042.7 55042.7 55042.7     1     68      0 GLO
0        2034-066 20 36 40.70895245 -06 29  3.8480821 0.00000404 0.0001288 -.1690 55237.6 53523.9 57099.3     2    169      0 GLO
0        2033-219 20 36 51.17271445 -21 46 36.7500274 0.00000702 0.0002575 -.3445 54789.6 53552.8 56498.8     2    131      0 GLO
0        2034+222 20 36 56.91269775  22 27 59.2903030 0.00001195 0.0003066 0.1277 56393.8 56393.8 56393.8     1     64      0 GLO
0        2034-155 20 37 27.93734447 -15 22  0.5022553 0.00000820 0.0002658 0.4781 56340.8 53573.0 56879.0     2     86      0 GLO
0        2034-248 20 37 56.67492986 -24 38 32.5613840 0.00000958 0.0003267 0.3506 55370.7 53560.8 56879.0     2    132      0 GLO
0        3C418    20 38 37.03473376  51 19 12.6625689 0.00000019 0.0000023 0.0308 55169.9 45138.8 57336.7  1818 149470      0 GLO
0        2036-109 20 39  0.71042694 -10 46 41.8631208 0.00000750 0.0002441 0.3901 56879.0 56879.0 56879.0     1     72      0 GLO
0        2036-034 20 39  9.98488979 -03 17 14.4172607 0.00000949 0.0004045 -.0538 55511.5 53561.9 55657.7     2     86      0 GLO
0        2037+216 20 39 34.80830361  21 52  9.6828715 0.00000464 0.0001313 -.2817 55425.1 50085.5 57012.1     3    117      0 GLO
0        2037-253 20 40  8.77291940 -25 07 46.6634697 0.00000535 0.0000617 -.3767 52511.4 47686.1 55728.8    55    549      0 GLO
0        2036-387 20 40 14.23335653 -38 36 48.9397355 0.00004296 0.0015791 0.4802 56920.3 53523.9 57012.1     2     38      0 GLO
0        2037-172 20 40 27.73357243 -17 07  3.1055197 0.00001211 0.0003904 0.3955 55804.5 53560.8 56879.0     2    105      0 GLO
0        2038-274 20 41 47.45322733 -27 18 16.7432575 0.00001823 0.0006352 0.6552 56879.0 56879.0 56879.0     1     66      0 GLO
0        2039+037 20 42 14.50184774  03 56 13.9387847 0.00002468 0.0005277 0.4195 55029.1 54088.1 55112.7     2     49      0 GLO
0        2043+749 20 42 37.30803521  75 08  2.4453798 0.00003100 0.0001443 -.6057 56302.8 56302.8 56302.8     1     77      0 GLO
0        2039-231 20 42 54.25404024 -22 55 59.9011398 0.00000800 0.0002537 0.5269 55227.5 53552.8 56879.0     2    143      0 GLO
0        2040-225 20 42 57.27656051 -22 23 26.9140328 0.00002605 0.0007317 0.5149 56259.1 53573.0 56879.0     2     64      0 GLO
0        2040+127 20 43 10.20918158  12 55 13.5691981 0.00000971 0.0003307 -.5090 53803.7 50085.5 57012.1     3    137      0 GLO
0        2041+342 20 43 34.45325596  34 23 16.9941721 0.00001598 0.0002319 0.1477 56447.3 53560.8 56818.4     2     79      0 GLO
0        2042-098 20 44 42.67520273 -09 40 38.7256631 0.00000745 0.0002635 -.1973 55839.2 53153.2 57099.3     2    119      0 GLO
0        2042-191 20 45 23.73463316 -18 58 53.5265713 0.00000927 0.0003107 0.4503 56879.0 56879.0 56879.0     1     72      0 GLO
0        2043+156 20 45 45.49406790  15 47 27.3407899 0.00000444 0.0001223 -.0563 56014.5 53561.9 56701.7     5    369      0 GLO
0        2044-120 20 46 54.84161982 -11 52 47.7702906 0.00005654 0.0012907 0.5086 56879.0 56879.0 56879.0     1     43      0 GLO
0        2044-027 20 47 10.36647422 -02 36 22.1390606 0.00000887 0.0002929 -.0532 56414.7 52306.7 57099.3     2     84      0 GLO
0        2044-168 20 47 19.66702262 -16 39  5.8431055 0.00001222 0.0004135 -.3147 50886.1 50632.3 54643.7     2     79      0 GLO
0        2044-290 20 47 37.63968291 -28 49 59.6622647 0.00002396 0.0007927 0.6466 56829.5 53561.9 56879.0     2     67      0 GLO
0        2044-188 20 47 37.65526539 -18 41 41.3512403 0.00000862 0.0003471 0.0776 56031.1 54112.8 57012.1     2    133      0 GLO
0        2046+535 20 47 53.79606250  53 43 32.3993083 0.00001030 0.0000927 -.1585 55047.1 49577.0 56809.7     2    119      0 GLO
0        2046+429 20 48 19.52608790  43 10 42.0551422 0.00015887 0.0036043 -.5002 55581.9 52409.7 57051.8     4     13      0 GLO
0        2045-405 20 49 10.01499308 -40 20 31.1353459 0.00001407 0.0004058 -.5213 55168.8 55168.8 55168.8     1     47      0 GLO
0        2047+098 20 49 45.86498115  10 03 14.3977948 0.00000761 0.0002479 -.4200 50996.0 49914.7 56662.4     2    156      0 GLO
0        2048+361 20 50  2.28449875  36 19 52.5020677 0.00003187 0.0004683 -.0949 53862.6 50242.8 56879.0     2     44      0 GLO
0        2047+039 20 50  6.24064283  04 07 48.8881590 0.00000771 0.0002656 -.5397 51212.3 49914.7 56662.4     2    130      0 GLO
0        2047-266 20 50 24.69382810 -26 28 18.0575528 0.00000353 0.0001274 -.2019 55883.0 53561.9 57012.1     3    242      0 GLO
0        2048+370 20 50 50.73883018  37 14 33.0758545 0.00012273 0.0029690 -.5291 56879.0 56879.0 56879.0     1     12      0 GLO
0        CL4      20 50 51.13147674  31 27 27.3738646 0.00001028 0.0001081 0.1182 52496.3 48194.7 55118.7    22    338      0 GLO
0        2051+745 20 51 33.73458697  74 41 40.4981252 0.00001940 0.0000566 -.3543 51500.9 47011.4 54937.7    29    338      0 GLO
0        2049+175 20 51 35.58293868  17 43 36.9001045 0.00000581 0.0001341 -.1190 53061.1 50085.5 57099.3     3    214      0 GLO
0        2051+687 20 52  0.24689233  68 58 15.7177903 0.00481435 0.0148699 -.2473 57135.7 57135.7 57135.7     1     79      0 GLO
0        2050+161 20 52 43.61986601  16 19 48.8282718 0.00000757 0.0002039 0.1149 53161.3 50085.5 57099.3     3    205      0 GLO
0        2050+364 20 52 52.05499234  36 35 35.3000024 0.00000686 0.0001340 -.0189 52328.5 50242.8 56879.0     2    105      0 GLO
0        2051+350 20 53  2.54791304  35 15 21.9192841 0.00002012 0.0002926 0.2456 56547.2 53560.8 56879.0     2     70      0 GLO
